label,element_class,element_type,element_name,shape,rendered_fill_or_stroke,rendered_stroke,rendered_opacity,filter,state_or_class,allowed_on_empty_project,verdict
after,edge,DOCUMENT -> MODULE,commissioning_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Spherical Fuzzy Se,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Spherical Fuzzy Se,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->ABM Governance Lay,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->ABM Governance Lay,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Multi-Objective Op,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Multi-Objective Op,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Decision Sensitivi,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Decision Sensitivi,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Pareto Frontier An,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Pareto Frontier An,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Document Risk Sco,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Document Risk Sco,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Dispute Escalatio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Dispute Escalatio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Specification Con,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Specification Con,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Tornado Risk Rank,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Tornado Risk Rank,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Conservative Domi,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Conservative Domi,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Neutrosophic Logi,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Neutrosophic Logi,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Quantum Probabili,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Quantum Probabili,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Pythagorean Fuzzy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Pythagorean Fuzzy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Picture Fuzzy Set,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Picture Fuzzy Set,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Possibility Theor,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Possibility Theor,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Spherical Fuzzy S,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Spherical Fuzzy S,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->ABM Governance La,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->ABM Governance La,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Multi-Objective O,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Multi-Objective O,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Decision Sensitiv,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Decision Sensitiv,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Pareto Frontier A,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,correspondence_notice->Pareto Frontier A,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Document Risk Score,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Document Risk Score,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Dispute Escalation Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Dispute Escalation Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Specification Conflict De,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Specification Conflict De,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Conservative Dominance,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Conservative Dominance,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Quantum Probability,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Quantum Probability,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->ABM Governance Layer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->ABM Governance Layer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Multi-Objective Optimizat,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Multi-Objective Optimizat,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Decision Sensitivity Matr,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Decision Sensitivity Matr,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,risk_register->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->RFI Velocity,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->RFI Velocity,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Dispute Escalation Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Dispute Escalation Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Specification Conflict Density,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Specification Conflict Density,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Rework Feedback Loop,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,rfi_log->Rework Feedback Loop,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,rfa_log->Submittal Rejection Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,rfa_log->Submittal Rejection Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,CATEGORY -> CATEGORY,Data Integrity->Signal Synthesis,path,#9aa2ae,,0.16,,lnf-static,yes,PASS
after,edge,CATEGORY -> CATEGORY,Data Integrity->Evidence Combination,path,#9aa2ae,,0.16,,lnf-static,yes,PASS
after,edge,CATEGORY -> CATEGORY,Data Integrity->Regulatory and Authority,path,#9aa2ae,,0.16,,lnf-static,yes,PASS
after,edge,CATEGORY -> CATEGORY,Data Integrity->Decision Optimization,path,#9aa2ae,,0.16,,lnf-static,yes,PASS
